language,domain,tokenizer,flores_premium,domain_premium,domain_ci_lower,domain_ci_upper,n_sentences,rel_diff,flag
asm_Beng,bible,gpt-2,9.798008214376088,8.433917188652654,8.025758955448385,8.842451442704178,123,0.139221257614581,ok
asm_Beng,bible,gpt-4,6.237912649194907,5.70110241867555,5.440936977335636,5.970589617403463,123,0.08605606726292336,ok
asm_Beng,bible,gpt-4o,2.0119024645408645,1.8384797825318073,1.7646731989948763,1.9124031263895258,123,0.08619835457512297,ok
asm_Beng,bible,llama-3,6.196456179755744,5.6639983838696715,5.403725202701866,5.931200882801578,123,0.08592940552466899,ok
asm_Beng,bible,mistral,5.784585985989334,5.228509530406222,4.986260956648073,5.481605304829915,123,0.09613072688866019,ok
asm_Beng,bible,qwen2.5,5.477133964793098,4.979196314364723,4.753858585020517,5.209844459427945,123,0.09091208168891034,ok
ben_Beng,opus100,deepseek-v3,2.0394060163598047,1.958504384327995,1.924629829113848,2.001978673245741,2000,0.03966921318404922,ok
ben_Beng,opus100,gemma-2,2.7260646157769117,2.481932048060298,2.434171138963726,2.5440632024907637,2000,0.08955494536105757,ok
ben_Beng,opus100,gpt-2,9.67518656881236,8.189329632679453,8.038585711720458,8.390580990972666,2000,0.15357398284416737,ok
ben_Beng,opus100,gpt-4,5.877417375837583,5.125818156702365,5.030011190849471,5.247989115357391,2000,0.12787916376759081,ok
ben_Beng,opus100,gpt-4o,1.7109450263259989,1.6945096666855501,1.6602995887456051,1.735970938717845,2000,0.009606012693313258,ok
ben_Beng,opus100,llama-3,5.832615308556818,5.075887039982686,4.980177866348354,5.197877344443567,2000,0.12974081583333005,ok
ben_Beng,opus100,mistral,4.990750790081622,4.453376084240757,4.372449282954961,4.560521581674225,2000,0.10767412127826886,ok
ben_Beng,opus100,qwen2.5,5.104197910513218,4.445936690534634,4.359191155003441,4.55687220346966,2000,0.1289646740818475,ok
ben_Beng,bible,deepseek-v3,2.0394060163598047,1.7223952074383695,1.6347964772333374,1.8155719429705173,82,0.15544271536830956,ok
ben_Beng,bible,gemma-2,2.7260646157769117,2.255447496795275,2.145074149900382,2.390130646018216,82,0.172636083626915,ok
ben_Beng,bible,gpt-2,9.67518656881236,7.385257509535289,6.979935206011593,7.811503852987247,82,0.23668061003170537,ok
ben_Beng,bible,gpt-4,5.877417375837583,4.759262915430404,4.513832296101291,5.066236453919971,82,0.1902458833371234,ok
ben_Beng,bible,gpt-4o,1.7109450263259989,1.4700855708284433,1.4029772979088397,1.5520381287588625,82,0.14077568349157638,ok
ben_Beng,bible,llama-3,5.832615308556818,4.733471276011919,4.484130260317904,5.049591196508422,82,0.1884478873366438,ok
ben_Beng,bible,mistral,4.990750790081622,4.15762984045935,3.9434728920761413,4.416023643597584,82,0.1669329895770344,ok
ben_Beng,bible,qwen2.5,5.104197910513218,4.160600349835289,3.9448047241950848,4.440929364099214,82,0.18486696190490223,ok
uig_Arab,opus100,deepseek-v3,3.791580669255902,3.907156014771426,3.806702086954011,4.017392103398729,2000,0.030482101159727038,ok
uig_Arab,opus100,gemma-2,3.4716511701209,3.593018007223617,3.4994349146502994,3.7060352261524745,2000,0.03495939861333776,ok
